-3.00515,-3.00525,1
2.78843,3.1797,0
-2.78843,-3.1797,1
2.56181,3.33874,0
-2.56181,-3.33874,1
2.32639,3.48182,0
-2.32639,-3.48182,1
2.08327,3.60847,0
-2.08327,-3.60847,1
1.83359,3.71832,0
-1.83359,-3.71832,1
1.5785,3.81103,0
-1.5785,-3.81103,1
1.31917,3.88638,0
-1.31917,-3.88638,1
1.05677,3.94422,0
-1.05677,-3.94422,1
0.792483,3.98445,0
-0.792483,-3.98445,1
0.527471,4.0071,0
-0.527471,-4.0071,1
0.262902,4.01223,0
-0.262902,-4.01223,1
-7.34641e-05,4,0
7.34641e-05,-4,1
-0.260323,3.97064,0
0.260323,-3.97064,1
-0.516739,3.92446,0
0.516739,-3.92446,1
-0.768241,3.86183,0
0.768241,-3.86183,1
-1.01378,3.78319,0
1.01378,-3.78319,1
-1.25235,3.68906,0
1.25235,-3.68906,1
-1.48297,3.58,0
1.48297,-3.58,1
-1.70472,3.45666,0
1.70472,-3.45666,1
-1.91673,3.31973,0
1.91673,-3.31973,1
-2.11817,3.16994,0
2.11817,-3.16994,1
-2.30828,3.00809,0
2.30828,-3.00809,1
-2.48634,2.83501,0
2.48634,-2.83501,1
-2.6517,2.6516,0
2.6517,-2.6516,1
-2.80379,2.45875,0
2.80379,-2.45875,1
-2.94206,2.25743,0
2.94206,-2.25743,1
-3.06609,2.0486,0
3.06609,-2.0486,1
-3.17546,1.83327,0
3.17546,-1.83327,1
-3.26988,1.61244,0
3.26988,-1.61244,1
-3.34909,1.38716,0
3.34909,-1.38716,1
-3.41292,1.15845,0
3.41292,-1.15845,1
-3.46125,0.927361,0
3.46125,-0.927361,1
-3.49406,0.694934,0
3.49406,-0.694934,1
-3.51138,0.462204,0
3.51138,-0.462204,1
-3.5133,0.230197,0
3.5133,-0.230197,1
-3.5,-7.71373e-05,0
3.5,7.71373e-05,1
-3.47171,-0.227625,0
3.47171,0.227625,1
-3.42874,-0.45148,0
3.42874,0.45148,1
-3.37143,-0.670699,0
3.37143,0.670699,1
-3.30023,-0.884373,0
3.30023,0.884373,1
-3.21559,-1.09163,0
3.21559,1.09163,1
-3.11806,-1.29163,0
3.11806,1.29163,1
-3.00823,-1.48358,0
3.00823,1.48358,1
-2.88671,-1.66673,0
2.88671,1.66673,1
-2.7542,-1.84039,0
2.7542,1.84039,1
-2.61141,-2.0039,0
2.61141,2.0039,1
-2.45909,-2.15667,0
2.45909,2.15667,1
-2.29804,-2.29815,0
2.29804,2.29815,1
-2.12908,-2.42787,0
2.12908,2.42787,1
-1.95305,-2.54539,0
1.95305,2.54539,1
-1.77082,-2.65035,0
1.77082,2.65035,1
-1.58327,-2.74245,0
1.58327,2.74245,1
-1.3913,-2.82145,0
1.3913,2.82145,1
-1.19581,-2.88715,0
1.19581,2.88715,1
-0.997728,-2.93945,0
0.997728,2.93945,1
-0.797951,-2.97829,0
0.797951,2.97829,1
-0.597388,-3.00367,0
0.597388,3.00367,1
-0.396941,-3.01565,0
0.396941,3.01565,1
-0.197495,-3.01437,0
0.197495,3.01437,1
7.71373e-05,-3,0
-7.71373e-05,3,1
0.194924,-2.97278,0
-0.194924,2.97278,1
0.386216,-2.93301,0
-0.386216,2.93301,1
0.573153,-2.88104,0
-0.573153,2.88104,1
0.754963,-2.81726,0
-0.754963,2.81726,1
0.930908,-2.74213,0
-0.930908,2.74213,1
1.10029,-2.65612,0
-1.10029,2.65612,1
1.26243,-2.55979,0
-1.26243,2.55979,1
1.41673,-2.4537,0
-1.41673,2.4537,1
1.5626,-2.33847,0
-1.5626,2.33847,1
1.69952,-2.21473,0
-1.69952,2.21473,1
1.82699,-2.08317,0
-1.82699,2.08317,1
1.9446,-1.94449,0
-1.9446,1.94449,1
2.05195,-1.79941,0
-2.05195,1.79941,1
2.14871,-1.64867,0
-2.14871,1.64867,1
2.23462,-1.49303,0
-2.23462,1.49303,1
2.30944,-1.33327,0
-2.30944,1.33327,1
2.37301,-1.17015,0
-2.37301,1.17015,1
2.42521,-1.00447,0
-2.42521,1.00447,1
2.46599,-0.837011,0
-2.46599,0.837011,1
2.49533,-0.668544,0
-2.49533,0.668544,1
2.51328,-0.499846,0
-2.51328,0.499846,1
2.51993,-0.331681,0
-2.51993,0.331681,1
2.51544,-0.164797,0
-2.51544,0.164797,1
2.5,7.34641e-05,0
-2.5,-7.34641e-05,1
2.47385,0.162218,0
-2.47385,-0.162218,1
2.43729,0.320949,0
-2.43729,-0.320949,1
2.39065,0.475604,0
-2.39065,-0.475604,1
2.3343,0.625549,0
-2.3343,-0.625549,1
2.26866,0.770184,0
-2.26866,-0.770184,1
2.19419,0.90894,0
-2.19419,-0.90894,1
2.11136,1.04129,0
-2.11136,-1.04129,1
2.02069,1.16673,0
-2.02069,-1.16673,1
1.92273,1.28482,0
-1.92273,-1.28482,1
1.81806,1.39513,0
-1.81806,-1.39513,1
1.70726,1.49732,0
-1.70726,-1.49732,1
1.59094,1.59104,0
-1.59094,-1.59104,1
1.46974,1.67602,0
-1.46974,-1.67602,1
1.34429,1.75203,0
-1.34429,-1.75203,1
1.21525,1.81888,0
-1.21525,-1.81888,1
1.08327,1.87642,0
-1.08327,-1.87642,1
0.949016,1.92457,0
-0.949016,-1.92457,1
0.813139,1.96327,0
-0.813139,-1.96327,1
0.676298,1.99252,0
-0.676298,-1.99252,1
0.539141,2.01236,0
-0.539141,-2.01236,1
0.402308,2.02288,0
-0.402308,-2.02288,1
0.266425,2.02421,0
-0.266425,-2.02421,1
0.132102,2.01651,0
-0.132102,-2.01651,1
-6.61177e-05,2,0
6.61177e-05,-2,1
-0.129509,1.97492,0
0.129509,-1.97492,1
-0.255679,1.94157,0
0.255679,-1.94157,1
-0.378051,1.90026,0
0.378051,-1.90026,1
-0.496132,1.85134,0
0.496132,-1.85134,1
-0.609456,1.7952,0
0.609456,-1.7952,1
-0.71759,1.73225,0
0.71759,-1.73225,1
-0.820134,1.66292,0
0.820134,-1.66292,1
-0.916721,1.58768,0
0.916721,-1.58768,1
-1.00702,1.507,0
1.00702,-1.507,1
-1.09075,1.42139,0
1.09075,-1.42139,1
-1.16764,1.33134,0
1.16764,-1.33134,1
-1.23748,1.23739,0
1.23748,-1.23739,1
-1.3001,1.14007,0
1.3001,-1.14007,1
-1.35535,1.03992,0
1.35535,-1.03992,1
-1.40314,0.937475,0
1.40314,-0.937475,1
-1.44341,0.833282,0
1.44341,-0.833282,1
-1.47613,0.727881,0
1.47613,-0.727881,1
-1.50133,0.621807,0
1.50133,-0.621807,1
-1.51905,0.515588,0
1.51905,-0.515588,1
-1.5294,0.409742,0
1.5294,-0.409742,1
-1.53249,0.304773,0
1.53249,-0.304773,1
-1.52848,0.201172,0
1.52848,-0.201172,1
-1.51758,0.0994117,0
1.51758,-0.0994117,1
-1.5,-5.50981e-05,0
1.5,5.50981e-05,1
-1.476,-0.0967966,0
1.476,0.0967966,1
-1.44585,-0.190404,0
1.44585,0.190404,1
-1.40987,-0.280495,0
1.40987,0.280495,1
-1.36838,-0.366711,0
1.36838,0.366711,1
-1.32174,-0.448725,0
1.32174,0.448725,1
-1.27031,-0.526238,0
1.27031,0.526238,1
-1.21449,-0.598979,0
1.21449,0.598979,1
-1.15468,-0.66671,0
1.15468,0.66671,1
-1.09128,-0.729228,0
1.09128,0.729228,1
-1.02472,-0.786356,0
1.02472,0.786356,1
-0.955431,-0.837955,0
0.955431,0.837955,1
-0.883849,-0.883918,0
0.883849,0.883918,1
-0.81041,-0.924168,0
0.81041,0.924168,1
-0.735549,-0.958664,0
0.735549,0.958664,1
-0.659701,-0.987396,0
0.659701,0.987396,1
-0.583294,-1.01039,0
0.583294,1.01039,1
-0.506749,-1.02769,0
0.506749,1.02769,1
-0.430478,-1.03938,0
0.430478,1.03938,1
-0.354881,-1.04558,0
0.354881,1.04558,1
-0.280346,-1.04643,0
0.280346,1.04643,1
-0.207242,-1.04209,0
0.207242,1.04209,1
-0.135923,-1.03276,0
0.135923,1.03276,1
-0.0667247,-1.01865,0
0.0667247,1.01865,1
4.04053e-05,-1,0
-4.04053e-05,1,1
0.0640802,-0.977068,0
-0.0640802,0.977068,1
0.125126,-0.95013,0
-0.125126,0.95013,1
0.182935,-0.919479,0
-0.182935,0.919479,1
0.237287,-0.885422,0
-0.237287,0.885422,1
0.287991,-0.84828,0
-0.287991,0.84828,1
0.334881,-0.808381,0
-0.334881,0.808381,1
0.37782,-0.766063,0
-0.37782,0.766063,1
0.416697,-0.72167,0
-0.416697,0.72167,1
0.451429,-0.67555,0
-0.451429,0.67555,1
0.481962,-0.628051,0
-0.481962,0.628051,1
0.50827,-0.579522,0
-0.50827,0.579522,1
0.530352,-0.530308,0
-0.530352,0.530308,1
0.548237,-0.48075,0
-0.548237,0.48075,1
0.561977,-0.431182,0
-0.561977,0.431182,1
0.571652,-0.38193,0
-0.571652,0.38193,1
0.577365,-0.333309,0
-0.577365,0.333309,1
0.579243,-0.28562,0
-0.579243,0.28562,1
0.577435,-0.239152,0
-0.577435,0.239152,1
0.572112,-0.194178,0
-0.572112,0.194178,1
0.563463,-0.150953,0
-0.563463,0.150953,1
0.551697,-0.109714,0
-0.551697,0.109714,1
0.537036,-0.0706782,0
-0.537036,0.0706782,1
0.51972,-0.0340413,0
-0.51972,0.0340413,1
0.5,2.20392e-05,0
-0.5,-2.20392e-05,1
